InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalSale,PreviousTotalSale,PercentageChange
568346,23222,CHRISTMAS TREE HANGING GOLD,1,9/26/2011 15:28,1.63,14096,United Kingdom,1.63,9.959999999999999,-83.63453815261043
568910,23222,CHRISTMAS TREE HANGING GOLD,12,9/29/2011 13:39,0.83,16574,United Kingdom,9.959999999999999,1.63,511.042944785276
565806,23222,CHRISTMAS TREE HANGING GOLD,12,9/7/2011 10:51,0.83,15594,United Kingdom,9.959999999999999,9.959999999999999,0.0
566077,23222,CHRISTMAS TREE HANGING GOLD,12,9/9/2011 9:38,0.83,13441,United Kingdom,9.959999999999999,9.959999999999999,0.0
541282,23232,WRAP VINTAGE PETALS  DESIGN,25,1/17/2011 12:31,0.42,17690,United Kingdom,10.5,,
541291,23232,WRAP VINTAGE PETALS  DESIGN,25,1/17/2011 13:25,0.42,14667,United Kingdom,10.5,10.5,0.0
541413,23232,WRAP VINTAGE PETALS  DESIGN,25,1/17/2011 16:14,0.42,13859,United Kingdom,10.5,10.5,0.0
541593,23232,WRAP VINTAGE PETALS  DESIGN,25,1/19/2011 15:20,0.42,17611,United Kingdom,10.5,10.5,0.0
541658,23232,WRAP VINTAGE PETALS  DESIGN,25,1/20/2011 12:16,0.42,15529,United Kingdom,10.5,10.5,0.0
541947,23232,WRAP VINTAGE PETALS  DESIGN,25,1/24/2011 11:56,0.42,18161,United Kingdom,10.5,10.5,0.0
542111,23232,WRAP VINTAGE PETALS  DESIGN,25,1/25/2011 13:55,0.42,14341,United Kingdom,10.5,10.5,0.0
542231,23232,WRAP VINTAGE PETALS  DESIGN,25,1/26/2011 13:40,0.42,16714,United Kingdom,10.5,10.5,0.0
542275,23232,WRAP VINTAGE PETALS  DESIGN,25,1/27/2011 10:18,0.42,13089,United Kingdom,10.5,10.5,0.0
542349,23232,WRAP VINTAGE PETALS  DESIGN,25,1/27/2011 12:10,0.42,15513,United Kingdom,10.5,10.5,0.0
542511,23232,WRAP VINTAGE PETALS  DESIGN,25,1/28/2011 12:07,0.42,15527,United Kingdom,10.5,10.5,0.0
542578,23232,WRAP VINTAGE PETALS  DESIGN,25,1/28/2011 14:57,0.42,13709,United Kingdom,10.5,10.5,0.0
542617,23232,WRAP VINTAGE PETALS  DESIGN,25,1/30/2011 15:48,0.42,17463,United Kingdom,10.5,10.5,0.0
570657,23232,WRAP VINTAGE LEAF DESIGN,100,10/11/2011 14:10,0.42,14911,EIRE,42.0,10.5,300.0
571054,23232,WRAP VINTAGE LEAF DESIGN,25,10/13/2011 13:58,0.42,14234,United Kingdom,10.5,42.0,-75.0
571190,23232,WRAP VINTAGE LEAF DESIGN,25,10/14/2011 11:43,0.42,17771,United Kingdom,10.5,10.5,0.0
571312,23232,WRAP VINTAGE LEAF DESIGN,25,10/17/2011 10:42,0.42,12474,Germany,10.5,10.5,0.0
571564,23232,WRAP VINTAGE LEAF DESIGN,25,10/18/2011 10:16,0.42,16019,United Kingdom,10.5,10.5,0.0
571660,23232,WRAP VINTAGE LEAF DESIGN,25,10/18/2011 12:49,0.42,16191,United Kingdom,10.5,10.5,0.0
571684,23232,WRAP VINTAGE LEAF DESIGN,25,10/18/2011 14:11,0.42,16730,United Kingdom,10.5,10.5,0.0
572227,23232,WRAP VINTAGE LEAF DESIGN,25,10/21/2011 14:01,0.42,15051,United Kingdom,10.5,10.5,0.0
572281,23232,WRAP VINTAGE LEAF DESIGN,25,10/23/2011 11:10,0.42,17211,United Kingdom,10.5,10.5,0.0
572681,23232,WRAP VINTAGE LEAF DESIGN,25,10/25/2011 13:51,0.42,13510,United Kingdom,10.5,10.5,0.0
572719,23232,WRAP VINTAGE LEAF DESIGN,25,10/25/2011 15:03,0.42,13871,United Kingdom,10.5,10.5,0.0
572732,23232,WRAP VINTAGE LEAF DESIGN,25,10/25/2011 15:21,0.42,18079,United Kingdom,10.5,10.5,0.0
573033,23232,WRAP VINTAGE LEAF DESIGN,25,10/27/2011 13:41,0.42,14099,United Kingdom,10.5,10.5,0.0
569319,23232,WRAP VINTAGE LEAF DESIGN,25,10/3/2011 12:17,0.42,14290,United Kingdom,10.5,10.5,0.0
573320,23232,WRAP VINTAGE LEAF DESIGN,25,10/30/2011 10:29,0.42,15513,United Kingdom,10.5,10.5,0.0
573339,23232,WRAP VINTAGE LEAF DESIGN,25,10/30/2011 11:49,0.42,13278,United Kingdom,10.5,10.5,0.0
573393,23232,WRAP VINTAGE LEAF DESIGN,25,10/30/2011 15:08,0.42,14158,United Kingdom,10.5,10.5,0.0
573552,23232,WRAP VINTAGE LEAF DESIGN,25,10/31/2011 13:43,0.42,13203,United Kingdom,10.5,10.5,0.0
569488,23232,WRAP VINTAGE LEAF DESIGN,50,10/4/2011 13:10,0.42,16440,United Kingdom,21.0,10.5,100.0
569530,23232,WRAP VINTAGE LEAF DESIGN,25,10/4/2011 14:58,0.42,17957,United Kingdom,10.5,21.0,-50.0
569403,23232,WRAP VINTAGE LEAF DESIGN,25,10/4/2011 9:02,0.42,13319,United Kingdom,10.5,10.5,0.0
569572,23232,WRAP VINTAGE LEAF DESIGN,600,10/5/2011 10:10,0.36,16684,United Kingdom,216.0,10.5,1957.1428571428573
569680,23232,WRAP VINTAGE LEAF DESIGN,25,10/5/2011 14:28,0.42,16803,United Kingdom,10.5,216.0,-95.13888888888889
569556,23232,WRAP VINTAGE LEAF DESIGN,25,10/5/2011 8:50,0.42,14936,Channel Islands,10.5,10.5,0.0
570027,23232,WRAP VINTAGE LEAF DESIGN,25,10/7/2011 10:41,0.42,14844,United Kingdom,10.5,10.5,0.0
570225,23232,WRAP VINTAGE LEAF DESIGN,25,10/9/2011 13:15,0.42,16595,United Kingdom,10.5,10.5,0.0
570239,23232,WRAP VINTAGE LEAF DESIGN,25,10/9/2011 15:04,0.42,16518,United Kingdom,10.5,10.5,0.0
575611,23232,WRAP VINTAGE LEAF DESIGN,25,11/10/2011 12:46,0.42,17861,United Kingdom,10.5,10.5,0.0
575767,23232,WRAP VINTAGE LEAF DESIGN,25,11/11/2011 11:11,0.42,17348,United Kingdom,10.5,10.5,0.0
575851,23232,WRAP VINTAGE LEAF DESIGN,25,11/11/2011 12:13,0.42,14662,United Kingdom,10.5,10.5,0.0
575936,23232,WRAP VINTAGE LEAF DESIGN,25,11/13/2011 11:21,0.42,17041,United Kingdom,10.5,10.5,0.0
575942,23232,WRAP VINTAGE LEAF DESIGN,25,11/13/2011 11:44,0.42,15599,United Kingdom,10.5,10.5,0.0
576053,23232,WRAP VINTAGE LEAF DESIGN,25,11/13/2011 14:53,0.42,16726,United Kingdom,10.5,10.5,0.0
576062,23232,WRAP VINTAGE LEAF DESIGN,25,11/13/2011 15:30,0.42,12867,United Kingdom,10.5,10.5,0.0
576070,23232,WRAP VINTAGE LEAF DESIGN,25,11/13/2011 15:58,0.42,13451,United Kingdom,10.5,10.5,0.0
576077,23232,WRAP VINTAGE LEAF DESIGN,25,11/13/2011 16:22,0.42,16720,United Kingdom,10.5,10.5,0.0
576626,23232,WRAP VINTAGE LEAF DESIGN,25,11/15/2011 17:26,0.42,12890,United Kingdom,10.5,10.5,0.0
576857,23232,WRAP VINTAGE LEAF DESIGN,25,11/16/2011 15:52,0.42,12748,United Kingdom,10.5,10.5,0.0
576911,23232,WRAP VINTAGE LEAF DESIGN,25,11/17/2011 10:01,0.42,17461,United Kingdom,10.5,10.5,0.0
573932,23232,WRAP VINTAGE LEAF DESIGN,200,11/2/2011 10:26,0.36,17966,United Kingdom,72.0,10.5,585.7142857142857
573937,23232,WRAP VINTAGE LEAF DESIGN,25,11/2/2011 10:40,0.42,15830,United Kingdom,10.5,72.0,-85.41666666666666
574038,23232,WRAP VINTAGE LEAF DESIGN,25,11/2/2011 12:56,0.42,18164,United Kingdom,10.5,10.5,0.0
577520,23232,WRAP VINTAGE LEAF DESIGN,25,11/20/2011 13:20,0.42,14553,United Kingdom,10.5,10.5,0.0
577545,23232,WRAP VINTAGE LEAF DESIGN,25,11/20/2011 14:43,0.42,16931,United Kingdom,10.5,10.5,0.0
577794,23232,WRAP VINTAGE LEAF DESIGN,25,11/21/2011 16:48,0.42,14030,United Kingdom,10.5,10.5,0.0
578057,23232,WRAP VINTAGE LEAF DESIGN,25,11/22/2011 15:05,0.42,12920,United Kingdom,10.5,10.5,0.0
578125,23232,WRAP VINTAGE LEAF DESIGN,25,11/23/2011 10:31,0.42,17511,United Kingdom,10.5,10.5,0.0
578757,23232,WRAP VINTAGE LEAF DESIGN,25,11/25/2011 11:41,0.42,12748,United Kingdom,10.5,10.5,0.0
578688,23232,WRAP VINTAGE LEAF DESIGN,25,11/25/2011 9:27,0.42,16719,United Kingdom,10.5,10.5,0.0
578858,23232,WRAP VINTAGE LEAF DESIGN,25,11/27/2011 11:22,0.42,18145,United Kingdom,10.5,10.5,0.0
579001,23232,WRAP VINTAGE LEAF DESIGN,25,11/27/2011 16:19,0.42,15555,United Kingdom,10.5,10.5,0.0
574154,23232,WRAP VINTAGE LEAF DESIGN,25,11/3/2011 11:32,0.42,13709,United Kingdom,10.5,10.5,0.0
574240,23232,WRAP VINTAGE LEAF DESIGN,25,11/3/2011 12:45,0.42,15998,United Kingdom,10.5,10.5,0.0
579545,23232,WRAP VINTAGE LEAF DESIGN,25,11/30/2011 10:18,0.42,13098,United Kingdom,10.5,10.5,0.0
574544,23232,WRAP VINTAGE LEAF DESIGN,75,11/4/2011 14:49,0.42,17084,United Kingdom,31.5,10.5,200.0
574831,23232,WRAP VINTAGE LEAF DESIGN,25,11/7/2011 11:26,0.42,15522,United Kingdom,10.5,31.5,-66.66666666666666
574831,23232,WRAP VINTAGE LEAF DESIGN,75,11/7/2011 11:26,0.42,15522,United Kingdom,31.5,10.5,200.0
580541,23232,WRAP VINTAGE LEAF DESIGN,25,12/5/2011 9:03,0.42,15358,United Kingdom,10.5,31.5,-66.66666666666666
580865,23232,WRAP VINTAGE LEAF DESIGN,50,12/6/2011 11:58,0.42,17914,United Kingdom,21.0,10.5,100.0
580878,23232,WRAP VINTAGE LEAF DESIGN,25,12/6/2011 12:18,0.42,14113,United Kingdom,10.5,21.0,-50.0
580974,23232,WRAP VINTAGE LEAF DESIGN,25,12/6/2011 15:17,0.42,14293,United Kingdom,10.5,10.5,0.0
581068,23232,WRAP VINTAGE LEAF DESIGN,25,12/7/2011 11:26,0.42,16191,United Kingdom,10.5,10.5,0.0
581266,23232,WRAP VINTAGE LEAF DESIGN,75,12/8/2011 11:25,0.42,12621,Germany,31.5,10.5,200.0
581381,23232,WRAP VINTAGE LEAF DESIGN,25,12/8/2011 12:54,0.42,16933,United Kingdom,10.5,31.5,-66.66666666666666
542789,23232,WRAP VINTAGE PETALS  DESIGN,25,2/1/2011 10:38,0.42,17511,United Kingdom,10.5,10.5,0.0
543836,23232,WRAP VINTAGE PETALS  DESIGN,25,2/14/2011 10:52,0.42,15236,United Kingdom,10.5,10.5,0.0
543978,23232,WRAP VINTAGE PETALS  DESIGN,25,2/14/2011 15:37,0.42,12867,United Kingdom,10.5,10.5,0.0
544075,23232,WRAP VINTAGE PETALS  DESIGN,200,2/15/2011 14:50,0.34,14156,EIRE,68.0,10.5,547.6190476190476
543981,23232,WRAP VINTAGE PETALS  DESIGN,25,2/15/2011 8:18,0.42,15358,United Kingdom,10.5,68.0,-84.55882352941177
544280,23232,WRAP VINTAGE PETALS  DESIGN,25,2/17/2011 12:21,0.42,14754,United Kingdom,10.5,10.5,0.0
544393,23232,WRAP VINTAGE PETALS  DESIGN,25,2/18/2011 11:56,0.42,16393,United Kingdom,10.5,10.5,0.0
544591,23232,WRAP VINTAGE PETALS  DESIGN,25,2/21/2011 15:20,0.42,13044,United Kingdom,10.5,10.5,0.0
544685,23232,WRAP VINTAGE PETALS  DESIGN,25,2/22/2011 17:13,0.42,13285,United Kingdom,10.5,10.5,0.0
545004,23232,WRAP VINTAGE PETALS  DESIGN,25,2/25/2011 12:48,0.42,13753,United Kingdom,10.5,10.5,0.0
544935,23232,WRAP VINTAGE PETALS  DESIGN,25,2/25/2011 9:09,0.42,13870,United Kingdom,10.5,10.5,0.0
543484,23232,WRAP VINTAGE PETALS  DESIGN,25,2/9/2011 10:11,0.42,12721,France,10.5,10.5,0.0
546252,23232,WRAP VINTAGE PETALS  DESIGN,25,3/10/2011 14:42,0.42,14930,Channel Islands,10.5,10.5,0.0
546426,23232,WRAP VINTAGE PETALS  DESIGN,25,3/13/2011 13:46,0.42,13708,United Kingdom,10.5,10.5,0.0
546843,23232,WRAP VINTAGE PETALS  DESIGN,25,3/17/2011 12:40,0.42,12472,Germany,10.5,10.5,0.0
546928,23232,WRAP VINTAGE PETALS  DESIGN,25,3/18/2011 10:16,0.42,17685,United Kingdom,10.5,10.5,0.0
545398,23232,WRAP VINTAGE PETALS  DESIGN,25,3/2/2011 11:43,0.42,13722,United Kingdom,10.5,10.5,0.0
547069,23232,WRAP VINTAGE PETALS  DESIGN,25,3/20/2011 13:52,0.42,16710,United Kingdom,10.5,10.5,0.0
547073,23232,WRAP VINTAGE PETALS  DESIGN,25,3/20/2011 14:23,0.42,17211,United Kingdom,10.5,10.5,0.0
547122,23232,WRAP VINTAGE PETALS  DESIGN,25,3/21/2011 11:52,0.42,17678,United Kingdom,10.5,10.5,0.0
547095,23232,WRAP VINTAGE PETALS  DESIGN,25,3/21/2011 9:03,0.42,13018,United Kingdom,10.5,10.5,0.0
547358,23232,WRAP VINTAGE PETALS  DESIGN,25,3/22/2011 12:25,0.42,15998,United Kingdom,10.5,10.5,0.0
547558,23232,WRAP VINTAGE PETALS  DESIGN,50,3/23/2011 17:25,0.42,17966,United Kingdom,21.0,10.5,100.0
547861,23232,WRAP VINTAGE PETALS  DESIGN,50,3/27/2011 12:36,0.42,16701,United Kingdom,21.0,21.0,0.0
547925,23232,WRAP VINTAGE PETALS  DESIGN,25,3/28/2011 13:57,0.42,12481,Germany,10.5,21.0,-50.0
545470,23232,WRAP VINTAGE PETALS  DESIGN,25,3/3/2011 10:26,0.42,14483,United Kingdom,10.5,10.5,0.0
548317,23232,WRAP VINTAGE PETALS  DESIGN,25,3/30/2011 12:43,0.42,18179,United Kingdom,10.5,10.5,0.0
548218,23232,WRAP VINTAGE PETALS  DESIGN,25,3/30/2011 9:36,0.42,13999,United Kingdom,10.5,10.5,0.0
548500,23232,WRAP VINTAGE PETALS  DESIGN,25,3/31/2011 13:49,0.42,17071,United Kingdom,10.5,10.5,0.0
545634,23232,WRAP VINTAGE PETALS  DESIGN,25,3/4/2011 12:12,0.42,14911,EIRE,10.5,10.5,0.0
546019,23232,WRAP VINTAGE PETALS  DESIGN,25,3/8/2011 17:25,0.42,14507,United Kingdom,10.5,10.5,0.0
549574,23232,WRAP VINTAGE PETALS  DESIGN,25,4/10/2011 16:02,0.42,18226,United Kingdom,10.5,10.5,0.0
549730,23232,WRAP VINTAGE PETALS  DESIGN,25,4/11/2011 16:35,0.42,15867,United Kingdom,10.5,10.5,0.0
549576,23232,WRAP VINTAGE PETALS  DESIGN,25,4/11/2011 8:14,0.42,17069,United Kingdom,10.5,10.5,0.0
549577,23232,WRAP VINTAGE PETALS  DESIGN,25,4/11/2011 8:16,0.42,14286,United Kingdom,10.5,10.5,0.0
549743,23232,WRAP VINTAGE PETALS  DESIGN,25,4/12/2011 10:05,0.42,16186,United Kingdom,10.5,10.5,0.0
549933,23232,WRAP VINTAGE PETALS  DESIGN,25,4/13/2011 11:04,0.42,15230,United Kingdom,10.5,10.5,0.0
550016,23232,WRAP VINTAGE PETALS  DESIGN,25,4/14/2011 10:54,0.42,15416,United Kingdom,10.5,10.5,0.0
550000,23232,WRAP VINTAGE PETALS  DESIGN,25,4/14/2011 9:18,0.42,17058,United Kingdom,10.5,10.5,0.0
550272,23232,WRAP VINTAGE PETALS  DESIGN,200,4/15/2011 12:14,0.34,18079,United Kingdom,68.0,10.5,547.6190476190476
550315,23232,WRAP VINTAGE PETALS  DESIGN,25,4/17/2011 11:44,0.42,17990,United Kingdom,10.5,68.0,-84.55882352941177
550352,23232,WRAP VINTAGE PETALS  DESIGN,25,4/18/2011 10:21,0.42,16719,United Kingdom,10.5,10.5,0.0
550361,23232,WRAP VINTAGE PETALS  DESIGN,25,4/18/2011 11:10,0.42,13082,United Kingdom,10.5,10.5,0.0
550613,23232,WRAP VINTAGE PETALS  DESIGN,25,4/19/2011 12:26,0.42,16180,United Kingdom,10.5,10.5,0.0
550938,23232,WRAP VINTAGE PETALS  DESIGN,25,4/21/2011 15:16,0.42,16019,United Kingdom,10.5,10.5,0.0
548708,23232,WRAP VINTAGE PETALS  DESIGN,25,4/3/2011 12:41,0.42,13269,United Kingdom,10.5,10.5,0.0
548780,23232,WRAP VINTAGE PETALS  DESIGN,25,4/4/2011 12:37,0.42,13294,United Kingdom,10.5,10.5,0.0
548920,23232,WRAP VINTAGE PETALS  DESIGN,25,4/5/2011 10:19,0.42,13018,United Kingdom,10.5,10.5,0.0
549148,23232,WRAP VINTAGE PETALS  DESIGN,25,4/6/2011 15:31,0.42,14534,United Kingdom,10.5,10.5,0.0
549289,23232,WRAP VINTAGE PETALS  DESIGN,25,4/7/2011 18:09,0.42,14395,United Kingdom,10.5,10.5,0.0
549451,23232,WRAP VINTAGE PETALS  DESIGN,25,4/8/2011 14:14,0.42,16556,United Kingdom,10.5,10.5,0.0
549526,23232,WRAP VINTAGE PETALS  DESIGN,25,4/8/2011 15:49,0.42,13630,United Kingdom,10.5,10.5,0.0
552547,23232,WRAP VINTAGE PETALS  DESIGN,25,5/10/2011 10:34,0.42,13098,United Kingdom,10.5,10.5,0.0
552640,23232,WRAP VINTAGE PETALS  DESIGN,25,5/10/2011 13:19,0.42,17841,United Kingdom,10.5,10.5,0.0
552695,23232,WRAP VINTAGE PETALS  DESIGN,25,5/10/2011 15:31,0.42,16320,Unspecified,10.5,10.5,0.0
552708,23232,WRAP VINTAGE PETALS  DESIGN,25,5/10/2011 16:19,0.42,13487,United Kingdom,10.5,10.5,0.0
552530,23232,WRAP VINTAGE PETALS  DESIGN,25,5/10/2011 8:58,0.42,13055,United Kingdom,10.5,10.5,0.0
552731,23232,WRAP VINTAGE PETALS  DESIGN,25,5/11/2011 10:43,0.42,12372,Denmark,10.5,10.5,0.0
552710,23232,WRAP VINTAGE PETALS  DESIGN,50,5/11/2011 7:35,0.42,13098,United Kingdom,21.0,10.5,100.0
553004,23232,WRAP VINTAGE PETALS  DESIGN,25,5/12/2011 16:11,0.42,17764,United Kingdom,10.5,21.0,-50.0
552878,23232,WRAP VINTAGE PETALS  DESIGN,25,5/12/2011 9:54,0.42,12625,Germany,10.5,10.5,0.0
553348,23232,WRAP VINTAGE PETALS  DESIGN,200,5/16/2011 13:20,0.34,14911,EIRE,68.0,10.5,547.6190476190476
553385,23232,WRAP VINTAGE PETALS  DESIGN,25,5/16/2011 15:53,0.42,16710,United Kingdom,10.5,68.0,-84.55882352941177
554088,23232,WRAP VINTAGE PETALS  DESIGN,25,5/22/2011 12:12,0.42,16801,United Kingdom,10.5,10.5,0.0
554092,23232,WRAP VINTAGE PETALS  DESIGN,25,5/22/2011 12:41,0.42,17176,United Kingdom,10.5,10.5,0.0
554098,23232,WRAP VINTAGE PETALS  DESIGN,25,5/22/2011 13:01,0.42,14769,United Kingdom,10.5,10.5,0.0
554347,23232,WRAP VINTAGE PETALS  DESIGN,25,5/24/2011 8:21,0.42,16523,United Kingdom,10.5,10.5,0.0
554669,23232,WRAP VINTAGE PETALS  DESIGN,25,5/25/2011 15:31,0.42,15203,United Kingdom,10.5,10.5,0.0
551687,23232,WRAP VINTAGE PETALS  DESIGN,25,5/3/2011 13:22,0.42,14135,United Kingdom,10.5,10.5,0.0
551953,23232,WRAP VINTAGE PETALS  DESIGN,25,5/5/2011 11:53,0.42,13448,United Kingdom,10.5,10.5,0.0
551998,23232,WRAP VINTAGE PETALS  DESIGN,25,5/5/2011 15:48,0.42,14099,United Kingdom,10.5,10.5,0.0
552010,23232,WRAP VINTAGE PETALS  DESIGN,25,5/5/2011 17:26,0.42,14713,United Kingdom,10.5,10.5,0.0
551885,23232,WRAP VINTAGE PETALS  DESIGN,25,5/5/2011 9:18,0.42,16700,United Kingdom,10.5,10.5,0.0
552337,23232,WRAP VINTAGE PETALS  DESIGN,25,5/9/2011 11:34,0.42,12621,Germany,10.5,10.5,0.0
552469,23232,WRAP VINTAGE PETALS  DESIGN,25,5/9/2011 15:34,0.42,12867,United Kingdom,10.5,10.5,0.0
552528,23232,WRAP VINTAGE PETALS  DESIGN,25,5/9/2011 16:59,0.42,17218,United Kingdom,10.5,10.5,0.0
556330,23232,WRAP VINTAGE PETALS  DESIGN,25,6/10/2011 11:29,0.42,17797,United Kingdom,10.5,10.5,0.0
556537,23232,WRAP VINTAGE PETALS  DESIGN,25,6/13/2011 12:38,0.42,17725,United Kingdom,10.5,10.5,0.0
556579,23232,WRAP VINTAGE PETALS  DESIGN,25,6/13/2011 14:16,0.42,15069,United Kingdom,10.5,10.5,0.0
556781,23232,WRAP VINTAGE PETALS  DESIGN,25,6/14/2011 12:47,0.42,13384,United Kingdom,10.5,10.5,0.0
557132,23232,WRAP VINTAGE PETALS  DESIGN,50,6/17/2011 8:57,0.42,13107,United Kingdom,21.0,10.5,100.0
557676,23232,WRAP VINTAGE PETALS  DESIGN,25,6/22/2011 10:28,0.42,15804,United Kingdom,10.5,21.0,-50.0
557745,23232,WRAP VINTAGE LEAF DESIGN,25,6/22/2011 12:16,0.42,15750,United Kingdom,10.5,10.5,0.0
557799,23232,WRAP VINTAGE PETALS  DESIGN,25,6/23/2011 9:53,0.42,14854,United Kingdom,10.5,10.5,0.0
557962,23232,WRAP VINTAGE PETALS  DESIGN,25,6/24/2011 9:22,0.42,13709,United Kingdom,10.5,10.5,0.0
558417,23232,WRAP VINTAGE LEAF DESIGN,100,6/29/2011 10:50,0.42,14156,EIRE,42.0,10.5,300.0
558501,23232,WRAP VINTAGE LEAF DESIGN,25,6/30/2011 10:19,0.42,13871,United Kingdom,10.5,42.0,-75.0
558533,23232,WRAP VINTAGE LEAF DESIGN,25,6/30/2011 11:49,0.42,16717,United Kingdom,10.5,10.5,0.0
555836,23232,WRAP VINTAGE PETALS  DESIGN,25,6/7/2011 12:36,0.42,13098,United Kingdom,10.5,10.5,0.0
555950,23232,WRAP VINTAGE PETALS  DESIGN,50,6/8/2011 10:51,0.42,17966,United Kingdom,21.0,10.5,100.0
556105,23232,WRAP VINTAGE PETALS  DESIGN,50,6/8/2011 16:39,0.42,13466,United Kingdom,21.0,21.0,0.0
555933,23232,WRAP VINTAGE PETALS  DESIGN,25,6/8/2011 8:49,0.42,12567,France,10.5,21.0,-50.0
C555935,23232,WRAP VINTAGE PETALS  DESIGN,-25,6/8/2011 9:14,0.42,12567,France,-10.5,10.5,-200.0
555936,23232,WRAP VINTAGE PETALS  DESIGN,25,6/8/2011 9:16,0.42,12567,France,10.5,-10.5,-200.0
556113,23232,WRAP VINTAGE PETALS  DESIGN,25,6/9/2011 9:32,0.42,13510,United Kingdom,10.5,10.5,0.0
559536,23232,WRAP VINTAGE LEAF DESIGN,25,7/10/2011 12:17,0.42,16283,United Kingdom,10.5,10.5,0.0
559687,23232,WRAP VINTAGE LEAF DESIGN,50,7/11/2011 15:28,0.42,17966,United Kingdom,21.0,10.5,100.0
559919,23232,WRAP VINTAGE LEAF DESIGN,200,7/13/2011 15:30,0.34,12415,Australia,68.0,21.0,223.80952380952382
560010,23232,WRAP VINTAGE LEAF DESIGN,25,7/14/2011 12:48,0.42,13178,United Kingdom,10.5,68.0,-84.55882352941177
560079,23232,WRAP VINTAGE LEAF DESIGN,25,7/14/2011 16:12,0.42,15521,United Kingdom,10.5,10.5,0.0
560106,23232,WRAP VINTAGE LEAF DESIGN,150,7/14/2011 20:01,0.42,17554,United Kingdom,63.0,10.5,500.0
559933,23232,WRAP VINTAGE LEAF DESIGN,25,7/14/2011 9:54,0.42,16719,United Kingdom,10.5,63.0,-83.33333333333334
C560409,23232,WRAP VINTAGE LEAF DESIGN,-25,7/18/2011 14:24,0.42,16717,United Kingdom,-10.5,10.5,-200.0
560410,23232,WRAP VINTAGE LEAF DESIGN,25,7/18/2011 14:28,0.42,17213,United Kingdom,10.5,-10.5,-200.0
560491,23232,WRAP VINTAGE LEAF DESIGN,1,7/19/2011 10:51,0.42,12415,Australia,0.42,10.5,-96.0
560527,23232,WRAP VINTAGE LEAF DESIGN,25,7/19/2011 11:57,0.42,15727,United Kingdom,10.5,0.42,2400.0
C560540,23232,WRAP VINTAGE LEAF DESIGN,-1,7/19/2011 12:26,0.42,12415,Australia,-0.42,10.5,-104.0
560579,23232,WRAP VINTAGE LEAF DESIGN,25,7/19/2011 15:13,0.42,15867,United Kingdom,10.5,-0.42,-2600.0
560590,23232,WRAP VINTAGE LEAF DESIGN,25,7/19/2011 15:55,0.42,12560,Germany,10.5,10.5,0.0
560854,23232,WRAP VINTAGE LEAF DESIGN,25,7/21/2011 12:46,0.42,13098,United Kingdom,10.5,10.5,0.0
560894,23232,WRAP VINTAGE LEAF DESIGN,50,7/21/2011 17:09,0.42,14911,EIRE,21.0,10.5,100.0
560895,23232,WRAP VINTAGE LEAF DESIGN,25,7/21/2011 17:12,0.42,13089,United Kingdom,10.5,21.0,-50.0
561033,23232,WRAP VINTAGE LEAF DESIGN,25,7/24/2011 11:40,0.42,14443,United Kingdom,10.5,10.5,0.0
561066,23232,WRAP VINTAGE LEAF DESIGN,25,7/24/2011 14:21,0.42,16710,United Kingdom,10.5,10.5,0.0
561068,23232,WRAP VINTAGE PETALS  DESIGN,25,7/24/2011 14:33,0.42,13116,United Kingdom,10.5,10.5,0.0
561205,23232,WRAP VINTAGE LEAF DESIGN,25,7/25/2011 15:48,0.42,17693,United Kingdom,10.5,10.5,0.0
561208,23232,WRAP VINTAGE LEAF DESIGN,200,7/25/2011 16:39,0.34,15372,United Kingdom,68.0,10.5,547.6190476190476
561223,23232,WRAP VINTAGE LEAF DESIGN,25,7/26/2011 9:51,0.42,15358,United Kingdom,10.5,68.0,-84.55882352941177
558878,23232,WRAP VINTAGE LEAF DESIGN,25,7/4/2011 13:53,0.42,16385,United Kingdom,10.5,10.5,0.0
559512,23232,WRAP VINTAGE LEAF DESIGN,25,7/8/2011 15:54,0.42,14188,United Kingdom,10.5,10.5,0.0
561907,23232,WRAP VINTAGE LEAF DESIGN,25,8/1/2011 10:08,0.42,14060,United Kingdom,10.5,10.5,0.0
561912,23232,WRAP VINTAGE LEAF DESIGN,25,8/1/2011 11:08,0.42,13184,United Kingdom,10.5,10.5,0.0
561926,23232,WRAP VINTAGE LEAF DESIGN,75,8/1/2011 12:48,0.42,12749,United Kingdom,31.5,10.5,200.0
562999,23232,WRAP VINTAGE LEAF DESIGN,25,8/11/2011 11:51,0.42,15117,United Kingdom,10.5,31.5,-66.66666666666666
563437,23232,WRAP VINTAGE LEAF DESIGN,25,8/16/2011 12:52,0.42,14232,United Kingdom,10.5,10.5,0.0
563771,23232,WRAP VINTAGE LEAF DESIGN,25,8/19/2011 11:17,0.42,17841,United Kingdom,10.5,10.5,0.0
564056,23232,WRAP VINTAGE LEAF DESIGN,25,8/22/2011 14:13,0.42,14387,United Kingdom,10.5,10.5,0.0
564166,23232,WRAP VINTAGE LEAF DESIGN,25,8/23/2011 13:40,0.42,15089,United Kingdom,10.5,10.5,0.0
564334,23232,WRAP VINTAGE LEAF DESIGN,25,8/24/2011 14:19,0.42,15812,United Kingdom,10.5,10.5,0.0
564657,23232,WRAP VINTAGE LEAF DESIGN,25,8/26/2011 14:44,0.42,14135,United Kingdom,10.5,10.5,0.0
